wiki,title,ts,user,delta,summary,reverted,is_revert,same_page_before,same_page_after,series_n,series_pages,series_id,diff_url
nlwiki,Wikipedia:Regelingen rond moderatoren,2012-11-12,Rides,-2,/* Procedure voor aanvraag moderatorschap */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/33577246
nlwiki,Wikipedia:Regelingen rond moderatoren,2012-11-12,Mathonius,2,Versie 33577246 van [[Special:Contributions/Rides|Rides]] ([[User talk:Rides|overleg]]) ongedaan gemaakt: geen verbetering,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/33577248
nlwiki,Wikipedia:Regelingen rond moderatoren,2013-01-02,Kippenvlees1,-186,/* Activiteitscriterium */ Niet meer relevant; de regeling is ingegaan,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/34223605
nlwiki,Wikipedia:Regelingen rond moderatoren,2013-02-19,MoiraMoira,-7,taalkundig - het gaat hier om de specifieke account; niet om de naam op zich (dit ivm mensen die accountnaam wijzigen),False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/34954379
nlwiki,Wikipedia:Regelingen rond moderatoren,2013-02-19,MoiraMoira,-7,ook taalkundig - het gaat hier om de specifieke account immers,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/34954404
nlwiki,Wikipedia:Regelingen rond moderatoren,2013-08-09,Stratoprutser,112,/* Activiteitscriterium */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/38669480
nlwiki,Wikipedia:Regelingen rond moderatoren,2013-08-10,Mathonius,-112,Versie 38669480 van [[Special:Contributions/Stratoprutser|Stratoprutser]] ([[User talk:Stratoprutser|overleg]]) ongedaan gemaakt: (deze) editcounter geeft niet per se activiteit van laatste 12 maanden weer,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/38671991
nlwiki,Wikipedia:Regelingen rond moderatoren,2013-08-10,Stratoprutser,112,Versie 38671991 van [[Special:Contributions/Mathonius|Mathonius]] ([[User talk:Mathonius|overleg]]) ongedaan gemaakt. Als het goed is voor [[#Procedure voor aanvraag moderatorschap]] is het goed voor het Activiteitscriterium.,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/38674730
nlwiki,Wikipedia:Regelingen rond moderatoren,2013-08-10,Niels,-112,"Versie 38674730 van [[Special:Contributions/Stratoprutser|Stratoprutser]] ([[User talk:Stratoprutser|overleg]]) ongedaan gemaakt - praktische tips zijn minder op hun plaats in lopende tekst van regelingen. Evt onderaan onder een kopje ""tips"" oid?",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/38676300
nlwiki,Wikipedia:Regelingen rond moderatoren,2014-04-02,CaAl,-21,/* Procedure voor aanvraag moderatorschap */ niet via modmail; daar komen mails van niet-mods niet zomaar op binnen,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/40936759
nlwiki,Wikipedia:Regelingen rond moderatoren,2014-05-30,12345danNL,-1,/* Procedure voor aanvraag moderatorschap */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/41393962
nlwiki,Wikipedia:Regelingen rond moderatoren,2015-07-19,RonnieV,70,"Ontbrekend e-mailadres is géén voorwaarde voor verkiezing, wel voor benoeming (zie laatste alinea)",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/44565000
nlwiki,Wikipedia:Regelingen rond moderatoren,2016-11-24,TheDragonhunter,71,"/* Activiteitscriterium */ mag dit? pagina is anders amper te vinden, draai maar terug als het niet ok is",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/48053073
nlwiki,Wikipedia:Regelingen rond moderatoren,2016-12-07,Freaky Fries,8,/* Procedure voor aanvraag van de bureaucraatstatus */ fix,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/48131604
nlwiki,Wikipedia:Regelingen rond moderatoren,2017-05-30,Matroos Vos,33,/* Procedure voor aanvraag moderatorschap */ Zie [[Overleg_gebruiker:Woodcutterty#Stem_Pomptidom_toch_geldig.3F]],False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/49198060
nlwiki,Wikipedia:Regelingen rond moderatoren,2017-05-30,Ciell,-33,"Versie 49198060 van [[Special:Contributions/Matroos Vos|Matroos Vos]] ([[User talk:Matroos Vos|overleg]]) ongedaan gemaakt. "" Inhoudelijke wijzigingen aan deze pagina mogen alleen met instemming van de Wikipedia-gemeenschap gebeuren""",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/49198535
nlwiki,Wikipedia:Regelingen rond moderatoren,2017-12-19,Taketa,88,Engelse vertaling voor stewards die deze procedure uitvoering dienen te geven,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/50568357
nlwiki,Wikipedia:Regelingen rond moderatoren,2018-08-11,Kippenvlees1,-17,Update tool,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52081352
nlwiki,Wikipedia:Regelingen rond moderatoren,2018-08-24,ErikvanB,1,"/* Opzeggen vertrouwen */ kan worden gestart, dient",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52138207
nlwiki,Wikipedia:Regelingen rond moderatoren,2018-09-04,Bdijkstra,-147,/* Activiteitscriterium */ uitzondering verwijderd n.a.v. [[Wikipedia:Stemlokaal/Inactiviteitsregel bijzondere moderatoren 2]],False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52192522
nlwiki,Wikipedia:Regelingen rond moderatoren,2019-10-20,Saschaporsche,34,/* Activiteitscriterium */ kleine aanvulling,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54814529
nlwiki,Wikipedia:Regelingen rond moderatoren,2019-10-20,The Banner,36,aanvulling,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54815156
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-06,CaAl,33,/* Procedure voor aanvraag moderatorschap */ dit stukje bij mijn wijziging uit 2018 per ongeluk weggevallen https://nl.wikipedia.org/w/index.php?title=Wikipedia:Regelingen_rond_moderatoren&diff=52473280&oldid=52192522,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58647677
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-06,Encycloon,15,"Fix, ""geregistreerde"" is hier essentieel",False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58648077
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-14,Encycloon,15,/* Opzeggen vertrouwen */ zie bewerkingsgeschiedenis,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58707444
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-14,Encycloon,-2,/* Procedure voor aanvraag moderatorschap */ ietwat krom taalgebruik (draai gerust terug als ik me toch vergis),False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58708954
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-14,Encycloon,-26,"/* Procedure voor aanvraag moderatorschap */ is dit niet hetzelfde, op een minder omslachtige manier? Daarbij is volgens WikiWoordenboek een contactadres het adres van een contactpersoon, dat kan dus verwarrend zijn",False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58708977
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-14,Encycloon,-85,"/* Vrijwillig opgeven moderatorschap */ verouderd, zie [[Overleg Wikipedia:Regelingen rond moderatoren#Opzeggen|overlegpagina]]",False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58710378
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-20,Encycloon,101,verduidelijking zoals besproken op overlegpagina,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58745441
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-24,Encycloon,-3,"/* Procedure voor aanvraag moderatorschap */ zie overlegpagina: iets duidelijker, 'toegang hebben' kan ook betekenen 'kunnen bekijken'",False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58783999
nlwiki,Wikipedia:Regelingen rond moderatoren,2021-04-24,Encycloon,-193,"/* Procedure voor aanvraag moderatorschap */ zie overlegpagina, onnodig ingewikkeld",False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58784011
nlwiki,Wikipedia:Regelingen rond moderatoren,2022-01-28,Ciell,280,herschreven volgens consensus op de overlegpagina,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/60965142
nlwiki,Wikipedia:Regelingen rond moderatoren,2022-08-04,Nakosi,1,"/* Procedure voor aanvraag moderatorschap */ ''de account'' is mocro-taal, het is gewoon ''het account''.",True,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/62556836
nlwiki,Wikipedia:Regelingen rond moderatoren,2022-08-04,Zanaq,-1,"Versie 62556836 van [[Special:Contributions/Nakosi|Nakosi]] ([[User talk:Nakosi|overleg]]) ongedaan gemaakt - https://www.vandale.nl/gratis-woordenboek/nederlands/betekenis/account kan allebei, mi is ""de"" correct, maar als het onzijdig is dan ook ""dat"" ipv ""die""",False,True,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/62556861
nlwiki,Wikipedia:Regelingen rond moderatoren,2024-09-01,Ennomien,-22,"misschien bewust, maar het hoogst gewoonlijk gebruikte kopniveau werd niet gebruikt",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/68053635
nlwiki,Wikipedia:Regelingen rond moderatoren,2025-03-16,Drummingman,297,/* Opzeggen vertrouwen */  voor 1 jaar: https://nl.wikipedia.org/w/index.php?title=Wikipedia:Opinielokaal/Tijdelijke_uitzondering_op_het_activiteitscriterium_voor_Dqfn13&oldid=69043140,True,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/69043320
nlwiki,Wikipedia:Regelingen rond moderatoren,2025-03-16,Thieu1972,-297,versie van [[:User:Ciell|Ciell]] van 30 okt 2024 12:10 (68316068) teruggeplaatst - ik denk niet dat zo'n tijdelijke opmerking thuishoort op een vastgestelde richtlijn,False,True,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/69043327
nlwiki,Wikipedia:Regelingen rond moderatoren,2026-01-24,Elphie,-4,/* Procedure voor aanvraag moderatorschap */ neutraal omschreven,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/70590475
nlwiki,Wikipedia:Regelingen rond moderatoren,2026-01-26,Saschaporsche,7,"/* Procedure voor aanvraag moderatorschap */  zo is het taalkundig simpel opgelost zonder dat er een ""gender""probleem is",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/70602206
nlwiki,Wikipedia:Regelingen rond moderatoren,2026-01-26,De Wikischim,6,"Zo dan, nu was het wat moeilijk leesbaar. Met de vorige versie was volgens mij niets mis, zie het lopende overleg op de OP",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/70602275
nlwiki,Wikipedia:Regelingen rond moderatoren,2026-01-26,Kippenvlees1,-19,Toevoegen aan de lijst hoeft niet door de nieuwe mod; wordt in de praktijk ook altijd door de sluiter van de stemming of crat gedaan. (I.v.m. relevantie de zin ook naar achter verplaatst),False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/70602908
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2003-12-13,Andre Engels,51,,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/145842
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2003-12-13,Wilinckx,2,"kleinigheidje: ""sysop"" >> ""moderator""",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/148972
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2003-12-16,Puckly,96,verduidelijking en enkele foute links gecorrigeerd,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/167002
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-01-11,Ellywa,140,"geen verplichting, volgorde verwijderen pagina (eerst standaard, daarna direct), lay out",False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/178396
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-03-22,Walter,65,"===Versie van 27 januari 2004 - De ""grijze lijst"" editie===  ",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/245056
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-03-31,Walter,30,"===Versie van 31 januari 2004 - De ""verwijderen op verzoek auteur en bureaucraat"" editie===",False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/245070
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-03-31,Walter,-2,"===Versie van 31 maart 2004 - De ""verwijderen op verzoek auteur en bureaucraat"" editie===",False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/272464
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-04-21,194.171.192.238,9,,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/293473
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-05-09,Polyglot,19,"wat komma's toegevoegd en foutjes verbeterd, ik was toch bezig om deze pagina aan te passen voor gebruik op Wiktionary NL",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/349948
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-06-22,Bemoeial,-157,/* Vertrouwelijkheid */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/380775
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-07-15,Ellywa,25,[[Categorie:Wikipedia]],False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/381038
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-07-15,Ellywa,12,,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/456275
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-09-09,Oscar,-1,spellingscorrectie sjabloon,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/504389
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-10-10,Chris,-1,typo,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/568422
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-10-28,81.82.203.3,290,"/* Bevoegdheid en wenselijk gedrag van een moderator */ ""verbloemen"" gerelativeerd - Francis",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/568433
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-10-28,Chris,-290,Versie op 10 okt 2004 19:15 teruggezet. Op deze pagina iedere wijziging pas na overleg,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/568807
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2004-12-06,Michiel1972,12,cat wijz,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/970830
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-04-05,Oliphaunt,113,/* Een pagina beveiligen */  link aangepast: zie overleg,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/972815
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-04-05,Oliphaunt,5,/* Een pagina beveiligen */  zo loopt het beter,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/972837
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-04-05,Oliphaunt,6,/* Bevoegdheid en wenselijk gedrag van een moderator */  tor -> moderator,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/986264
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-07-10,Oscar,146,lnfx,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/1548999
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-07-28,Ellywa,112,/* Een geregistreerde gebruiker blokkeren */ Wikipedia:Blokkeringsmeldingen,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/1671789
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-08-11,Servien,1,/* Een pagina direct verwijderen */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/1783883
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-09-27,Tuvic,17,+ {{Richtlijnmenu}},False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/2087355
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-12-11,Empoor,-33,,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/2558900
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-12-11,Empoor,-6,/* Bevoegdheid en wenselijk gedrag van een moderator */,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/2558910
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-12-11,Empoor,-11,,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/2559837
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-12-13,Oliphaunt,28,/* Bevoegdheid en wenselijk gedrag van een moderator */ link,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/2577594
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2005-12-24,KittenKlub~nlwiki,68,/* Vertrouwelijkheid */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/2673569
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-01-18,Steinbach,9,of het nu nog ergens staat is de vraag,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/2903492
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-02-19,Venullian,36,/* Bureaucraatschap */ + cat Wikipedia:Richtlijnen,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/3183704
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-03-10,Venullian,38,/* Een geregistreerde gebruiker blokkeren */ + [[Wikipedia:Blokkeringsmeldingen]] bij ingelogd vandalen,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/3348562
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-04-07,Gpvos,52,/* Bevoegdheid en wenselijk gedrag van een moderator */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/3619856
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-04-08,Dolledre,20,wat is terugkomen? een constuctieve bewerking maken is feitelijk ook 'terugkome' ?!,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/3631597
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-05-27,Ellywa,-98,"Geen stemmingen meer over blokkades, maar vertrouwen in het oordeel van de moderatoren",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4105282
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-05-27,Niels,98,"helaas werkt het zo niet, richtlijnen zomaar veranderen, zie ook ""de inhoud van deze pagina ligt vast""",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4105352
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-05-27,Ellywa,-98,Wijzigingen door [[Speciaal:Contributions/NielsF|NielsF]] hersteld tot de versie na de laatste wijziging door Ellywa - NOOD BREEKT WET. LEES MIJN TOELICHTING,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4105399
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-05-27,Sixtus,98,Wijzigingen door [[Speciaal:Contributions/Ellywa|Ellywa]] hersteld tot de versie na de laatste wijziging door NielsF,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4105511
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-06-08,Troefkaart,240,/* Een pagina beveiligen */ onderscheid tussen manieren van beveiligen,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4224754
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-06-09,Quistnix,142,/* Een pagina beveiligen */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4235873
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-07-09,Ucucha,20,+verwijzing (WP:RM),False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4582132
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-08-14,SanderSpek,10,,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4905475
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-08-16,Chris,-10,"-/- weg, gelet op de ontwikkeling op de verwijderlijst. nominatie blijft natuurlijk van kracht tot 14 dagen zijn verlopen maar deze sticker nodigt uit tot wijziging terwijl de inhoud vastligt",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/4927870
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-08-24,Pjetter,-1,/* Een IP-adres blokkeren */ Linkfix,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5000468
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-07,SieBot,-14,"clean up, Replaced: gebruik maken → gebruikmaken  met [[Wikipedia:AutoWikiBrowser|AWB]]",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5411026
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-18,.Koen,231,+vers sjabloon,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5519230
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-19,Tuvic,-231,Revert: inhoud staat in principe vast,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5526136
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-24,Oscar,-30,"/* Een geregistreerde gebruiker blokkeren */ aanpassing aan de huidige praktijk van een tekst van meer dan circa twee (?) jaar oud - ""is buitengewoon uitzonderlijk"" klopt heden gewoon niet meer",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5581019
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-24,SanderK,30,Wijzigingen door [[Speciaal:Contributions/Oscar|Oscar]] hersteld tot de versie na de laatste wijziging door Tuvic,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5581023
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-24,Oscar,-30,Wijzigingen door [[Speciaal:Contributions/SanderK|SanderK]] hersteld tot de versie na de laatste wijziging door Oscar,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5581031
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-24,Peter b,30,Wijzigingen door [[Speciaal:Contributions/Oscar|Oscar]] hersteld tot de versie na de laatste wijziging door SanderK,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5581222
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-24,.Koen,231,sinds wanneer worden geregistreerde gebruikers gerevert? Dit is enkel een bureaucratische aanpassing,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5583712
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-24,Puckly,-231,Sinds wanneer heeft het [[Sjabloon:Verwijderde pagina]] een status gekregen?! Aanpassingen eerst via overlegpagina of via [[Wikipedia:Richtlijnen_voor_moderators/Voorstel]].,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5584216
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-24,Bemoeial,-33,/* Een pagina direct verwijderen */  opmaak aangepast. Niets inhoudelijks.,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5584667
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-10-28,Aleichem,141,+ Er Wordt gestemd over een voorstel tot wijziging van deze pagina : zie etc,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5621142
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-11-03,Siebrand,1,/* Een pagina of media definitief verwijderen */ sp,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5679255
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-11-08,Troefkaart,9,/* Een geregistreerde gebruiker blokkeren */ omdat trollenvriendjes deze regel anders niet weten te vinden,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5721324
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-11-15,Bob.v.R,-52,komische tekst van gpvos verwijderd,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5804519
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-12-29,Henna,-1,"/* Een geregistreerde gebruiker blokkeren */ s/het account/de account, zie Van Dale woordenboek",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6273208
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-01-02,Qwertyus,-3,/* Een geregistreerde gebruiker blokkeren */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6332195
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-01-06,Siebrand,-15,wijziging permalink laatste inhoudelijke wijziging,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6394887
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-01-08,Birdfeedservant,5,/* Vertrouwelijkheid */ redactie,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6428194
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-01-24,A3,51,/* Een IP-adres blokkeren */ I->internet; IP/-/adres; Het \het\; link,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6646794
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-01-26,Pjetter,9,"/* Bevoegdheid en wenselijk gedrag van een moderator */ Jimbo Wales exit, Wikimedia Foundation erin",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6672642
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-03-02,Aleichem,12,catsort,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7162373
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-03-31,Emmelie,-2,/* Een pagina of media definitief verwijderen */ zinsbouw,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7512869
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-04-03,Melsaran,25,/* Een wijziging snel terugdraaien - gebruik van de terugdraaiknop */,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7546525
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-04-03,Melsaran,2,/* Een IP-adres blokkeren */,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7546573
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-05-07,Hardscarf,120,"/* Vertrouwelijkheid */ toevoeging: ""In het verleden is het voorgekomen dat eenvoudige wachtwoorden werden gekraakt, waardoor veel ellende kon ontstaan."" als extra motivatie",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7916700
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-05-08,Erwin,4,Editoorlog ==> Bewerkingsoorlog; Voorbeelden van wachtwoorden aangepast; Inhoudelijk niets veranderd,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7924977
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-06-06,Melsaran,-2,anglicisme (in public - in het publiek),False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8246249
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2007-06-06,Melsaran,2,artikels -> artikelen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8246260
