wiki,page_id,year,title,namespace,is_redirect,wikidata_qid,confidence,admitted_via,status_tier
frwiki,3749305,2014,AbuseFilter,4,0,,core,inherited,
frwiki,3818226,2014,Exemption_de_blocage_d'IP,4,0,,core,inherited,
frwiki,4058357,2014,Appropriation_d'un_article,4,0,,core,inherited,
frwiki,4135792,2014,Créateur_de_comptes,4,0,,core,inherited,
frwiki,4225638,2014,Démarchage,4,0,,core,inherited,
frwiki,4573071,2014,Modificateur_de_filtre_anti-erreur,4,0,,core,inherited,
frwiki,4647635,2014,Ne_jouez_pas_avec_les_règles,4,0,,core,inherited,
frwiki,4683645,2014,Requête_aux_administrateurs,4,0,,core,inherited,
frwiki,4794682,2014,Convention_sur_les_glossaires,4,0,,core,inherited,
frwiki,4954983,2014,Scission_de_contenu,4,0,,core,inherited,
frwiki,5168054,2014,Variantes_régionales_du_français,4,0,,core,inherited,
frwiki,5743336,2014,Sources_fiables,4,0,,core,status_template,
frwiki,5876682,2014,Contestation_du_statut_d'administrateur,4,0,,core,inherited,
frwiki,6383381,2014,Parrainage,4,0,,core,inherited,
frwiki,6452080,2014,Critères_de_suppression_immédiate,4,0,,core,inherited,
frwiki,6484846,2014,Notoriété,4,0,,core,inherited,
frwiki,6523259,2014,Notoriété_des_personnes,4,0,,core,inherited,
frwiki,6583969,2014,Demande_de_purge_d'historique,4,0,,core,inherited,
frwiki,6627204,2014,Conventions_de_style_(articles_sur_des_sujets_médicaux),4,0,,core,inherited,
frwiki,6648542,2014,Nouveau_départ,4,0,,core,inherited,
frwiki,6835664,2014,Notoriété_des_événements,4,0,,core,inherited,
frwiki,6985763,2014,Harcèlement,4,0,,core,inherited,
frwiki,7030666,2014,Gardez_votre_calme,4,0,,core,inherited,
frwiki,7142284,2014,Diffamation,4,0,,core,inherited,
frwiki,7289658,2014,Débat_d'admissibilité,4,0,,core,inherited,
frwiki,7289693,2014,Demande_de_restauration_de_page,4,0,,core,inherited,
frwiki,7453733,2014,Semi-protection,4,0,,core,inherited,
frwiki,15788780,2014,Conflit_d'intérêts,4,0,,core,inherited,
frwiki,3209,2015,Règles_et_recommandations,4,0,,core,inherited,
frwiki,3210,2015,Conventions_sur_les_titres,4,0,,core,inherited,
frwiki,3216,2015,Prise_de_décision,4,0,,core,inherited,
frwiki,3231,2015,Conventions_typographiques,4,0,,core,inherited,
frwiki,3243,2015,Neutralité_de_point_de_vue,4,0,,core,inherited,
frwiki,3257,2015,Conventions_de_style,4,0,,core,inherited,
frwiki,3283,2015,Ce_que_Wikipédia_n'est_pas,4,0,,core,inherited,
frwiki,3305,2015,Wikipédia_n'est_pas_un_dictionnaire,4,0,,core,inherited,
frwiki,4521,2015,Administrateur,4,0,,core,inherited,
frwiki,4596,2015,Droit_d'auteur,4,0,,core,inherited,
frwiki,4847,2015,Bot,4,0,,core,inherited,
frwiki,6553,2015,Licence_de_documentation_libre_GNU,4,0,,core,inherited,
frwiki,6815,2015,Homonymie,4,0,,core,inherited,
frwiki,7513,2015,Vandalisme,4,0,,core,inherited,
frwiki,7681,2015,Esprit_de_non-violence,4,0,,core,inherited,
frwiki,16607,2015,Controverse_de_neutralité,4,0,,core,inherited,
frwiki,16730,2015,Liens_externes,4,0,,core,inherited,
frwiki,19431,2015,Règles_de_savoir-vivre,4,0,,core,inherited,
frwiki,19848,2015,Mention_de_Wikipédia_dans_les_articles,4,0,,core,inherited,
frwiki,30118,2015,Exceptions_au_droit_d'auteur,4,0,,core,inherited,
frwiki,30238,2015,N'hésitez_pas_!,4,0,,core,inherited,
frwiki,31603,2015,Guerre_d'édition,4,0,,core,inherited,
frwiki,31898,2015,Blocage_en_écriture,4,0,,core,inherited,
frwiki,33795,2015,Résolution_de_conflit,4,0,,core,inherited,
frwiki,40584,2015,Conventions_d'utilisation_des_images,4,0,,core,inherited,
frwiki,44705,2015,Conventions_filmographiques,4,0,,core,inherited,
frwiki,45576,2015,Citez_vos_sources,4,0,,core,inherited,
frwiki,52219,2015,Conventions_de_plan,4,0,,core,inherited,
frwiki,53284,2015,Ne_mordez_pas_les_nouveaux,4,0,,core,inherited,
frwiki,64708,2015,Sondage,4,0,,core,inherited,
frwiki,68219,2015,Principes_fondateurs,4,0,,core,inherited,
frwiki,80473,2015,Liste_des_portails,4,0,,core,inherited,
frwiki,94174,2015,Avertissements_généraux,4,0,,core,inherited,
frwiki,97183,2015,Faux-nez,4,0,,core,inherited,
frwiki,112392,2015,Nom_d'utilisateur,4,0,,core,inherited,
frwiki,150164,2015,Mise_en_garde_médicale,4,0,,core,inherited,
frwiki,190286,2015,Bureaucrate,4,0,,core,inherited,
frwiki,190456,2015,Comité_d'arbitrage/Règlement,4,0,,core,inherited,
frwiki,193235,2015,Débat_d'admissibilité/Aide,4,0,,core,inherited,
frwiki,210690,2015,Pas_d'attaque_personnelle,4,0,,core,inherited,
frwiki,219254,2015,Pas_de_menace_de_poursuites_judiciaires,4,0,,core,inherited,
frwiki,244969,2015,Ne_pas_désorganiser_Wikipédia_pour_une_argumentation_personnelle,4,0,,core,inherited,
frwiki,245421,2015,Accessibilité,4,0,,core,inherited,
frwiki,249358,2015,Travail_inédit,4,0,,core,inherited,
frwiki,295204,2015,Oracle,4,0,,core,inherited,
frwiki,299439,2015,Conventions_concernant_les_nombres,4,0,,core,inherited,
frwiki,328583,2015,Citation,4,0,,core,inherited,
frwiki,382409,2015,Candidature_au_statut_d'administrateur,4,0,,core,inherited,
frwiki,423144,2015,Transcription_du_japonais,4,0,,core,inherited,
frwiki,446946,2015,Vérificateur_d'utilisateurs,4,0,,core,inherited,
frwiki,449367,2015,L'article_parfait,4,0,,core,inherited,
frwiki,456669,2015,Boîte_utilisateur,4,0,,core,inherited,
frwiki,474373,2015,"Notoriété_des_entreprises,_sociétés_et_produits",4,0,,core,inherited,
frwiki,545530,2015,Termes_à_utiliser_avec_précaution,4,0,,core,inherited,
frwiki,563208,2015,Vérifiabilité,4,0,,core,inherited,
frwiki,576402,2015,Transcription_du_chinois,4,0,,core,inherited,
frwiki,582012,2015,Théorie_controversée,4,0,,core,inherited,
frwiki,599940,2015,Notoriété_de_la_musique,4,0,,core,inherited,
frwiki,633009,2015,Notoriété_des_nombres,4,0,,core,inherited,
frwiki,676865,2015,Signez_vos_messages,4,0,,core,inherited,
frwiki,744162,2015,Appel_à_commentaires,4,0,,core,inherited,
frwiki,772964,2015,Équipe_bénévole_de_réponse_aux_courriels,4,0,,core,inherited,
frwiki,817077,2015,Règle_des_trois_révocations,4,0,,core,inherited,
frwiki,843501,2015,Interprétation_créative_des_règles,4,0,,core,inherited,
frwiki,966961,2015,Notoriété_des_sites_web,4,0,,core,inherited,
frwiki,1076339,2015,Supposez_la_bonne_foi,4,0,,core,inherited,
frwiki,1127890,2015,Conventions_sur_les_catégories,4,0,,core,inherited,
frwiki,1208063,2015,Aucune_chance,4,0,,core,inherited,
frwiki,1212305,2015,Conventions_sur_les_œuvres_de_fiction,4,0,,core,inherited,
frwiki,1260467,2015,Autobiographie,4,0,,core,inherited,
frwiki,1281252,2015,Éviter_les_superlatifs,4,0,,core,inherited,
frwiki,1298993,2015,Résumé_introductif,4,0,,core,inherited,
frwiki,1380491,2015,Discussion,4,0,,core,inherited,
frwiki,1383130,2015,Dévoile_l'intrigue_du_récit,4,0,,core,inherited,
frwiki,1479580,2015,Contenus_de_qualité/Règles,4,0,,core,inherited,
frwiki,1535408,2015,Liste,4,0,,core,inherited,
frwiki,1563381,2015,Notoriété_des_sportifs,4,0,,core,inherited,
frwiki,1879317,2015,Modèles_à_haut_risque,4,0,,core,inherited,
frwiki,1971374,2015,Conventions_concernant_les_titres_d'entreprises,4,0,,core,inherited,
frwiki,2128668,2015,Consensus,4,0,,core,inherited,
frwiki,2463476,2015,Masqueur_de_modifications,4,0,,core,inherited,
frwiki,2497751,2015,Biographie_de_personne_vivante,4,0,,core,inherited,
frwiki,2754203,2015,Contenu_choquant,4,0,,core,inherited,
frwiki,3011312,2015,Projets_frères,4,0,,core,inherited,
frwiki,3110030,2015,Bannissement,4,0,,core,inherited,
frwiki,3470413,2015,Sections_anecdotiques,4,0,,core,inherited,
frwiki,3546272,2015,Administrateur/Problème,4,0,,core,inherited,
frwiki,3749305,2015,AbuseFilter,4,0,,core,inherited,
frwiki,3818226,2015,Exemption_de_blocage_d'IP,4,0,,core,inherited,
frwiki,4058357,2015,Appropriation_d'un_article,4,0,,core,inherited,
frwiki,4135792,2015,Créateur_de_comptes,4,0,,core,inherited,
frwiki,4225638,2015,Démarchage,4,0,,core,inherited,
frwiki,4573071,2015,Modificateur_de_filtre_anti-erreur,4,0,,core,inherited,
frwiki,4647635,2015,Ne_jouez_pas_avec_les_règles,4,0,,core,inherited,
frwiki,4683645,2015,Requête_aux_administrateurs,4,0,,core,inherited,
frwiki,4794682,2015,Convention_sur_les_glossaires,4,0,,core,inherited,
frwiki,4954983,2015,Scission_de_contenu,4,0,,core,inherited,
frwiki,5168054,2015,Variantes_régionales_du_français,4,0,,core,inherited,
frwiki,5743336,2015,Sources_fiables,4,0,,core,inherited,
frwiki,5876682,2015,Contestation_du_statut_d'administrateur,4,0,,core,inherited,
frwiki,6383381,2015,Parrainage,4,0,,core,inherited,
frwiki,6452080,2015,Critères_de_suppression_immédiate,4,0,,core,inherited,
frwiki,6484846,2015,Notoriété,4,0,,core,inherited,
frwiki,6523259,2015,Notoriété_des_personnes,4,0,,core,inherited,
frwiki,6583969,2015,Demande_de_purge_d'historique,4,0,,core,inherited,
frwiki,6627204,2015,Conventions_de_style_(articles_sur_des_sujets_médicaux),4,0,,core,inherited,
frwiki,6648542,2015,Nouveau_départ,4,0,,core,inherited,
frwiki,6835664,2015,Notoriété_des_événements,4,0,,core,inherited,
frwiki,6985763,2015,Harcèlement,4,0,,core,inherited,
frwiki,7030666,2015,Gardez_votre_calme,4,0,,core,inherited,
frwiki,7142284,2015,Diffamation,4,0,,core,inherited,
frwiki,7289658,2015,Débat_d'admissibilité,4,0,,core,inherited,
frwiki,7289693,2015,Demande_de_restauration_de_page,4,0,,core,inherited,
frwiki,7453733,2015,Semi-protection,4,0,,core,inherited,
frwiki,7739743,2015,Que_faire_en_cas_d'urgence_?,4,0,,core,inherited,
frwiki,8208406,2015,Le_salon_de_médiation,4,0,,core,inherited,
frwiki,8419303,2015,Contributions_rémunérées,4,0,,core,inherited,
frwiki,15788780,2015,Conflit_d'intérêts,4,0,,core,inherited,
frwiki,3209,2016,Règles_et_recommandations,4,0,,core,inherited,
frwiki,3210,2016,Conventions_sur_les_titres,4,0,,core,inherited,
frwiki,3216,2016,Prise_de_décision,4,0,,core,inherited,
frwiki,3231,2016,Conventions_typographiques,4,0,,core,inherited,
frwiki,3243,2016,Neutralité_de_point_de_vue,4,0,,core,inherited,
frwiki,3257,2016,Conventions_de_style,4,0,,core,inherited,
frwiki,3283,2016,Ce_que_Wikipédia_n'est_pas,4,0,,core,inherited,
frwiki,3305,2016,Wikipédia_n'est_pas_un_dictionnaire,4,0,,core,inherited,
frwiki,4521,2016,Administrateur,4,0,,core,inherited,
frwiki,4596,2016,Droit_d'auteur,4,0,,core,inherited,
frwiki,4847,2016,Bot,4,0,,core,inherited,
frwiki,6553,2016,Licence_de_documentation_libre_GNU,4,0,,core,inherited,
frwiki,6815,2016,Homonymie,4,0,,core,inherited,
frwiki,7513,2016,Vandalisme,4,0,,core,inherited,
frwiki,7681,2016,Esprit_de_non-violence,4,0,,core,inherited,
frwiki,16607,2016,Controverse_de_neutralité,4,0,,core,inherited,
frwiki,16730,2016,Liens_externes,4,0,,core,inherited,
frwiki,19431,2016,Règles_de_savoir-vivre,4,0,,core,inherited,
frwiki,19848,2016,Mention_de_Wikipédia_dans_les_articles,4,0,,core,inherited,
frwiki,30118,2016,Exceptions_au_droit_d'auteur,4,0,,core,inherited,
frwiki,30238,2016,N'hésitez_pas_!,4,0,,core,inherited,
frwiki,31603,2016,Guerre_d'édition,4,0,,core,inherited,
frwiki,31898,2016,Blocage_en_écriture,4,0,,core,inherited,
frwiki,33795,2016,Résolution_de_conflit,4,0,,core,inherited,
frwiki,40584,2016,Conventions_d'utilisation_des_images,4,0,,core,inherited,
frwiki,44705,2016,Conventions_filmographiques,4,0,,core,inherited,
frwiki,45576,2016,Citez_vos_sources,4,0,,core,inherited,
frwiki,52219,2016,Conventions_de_plan,4,0,,core,inherited,
frwiki,53284,2016,Ne_mordez_pas_les_nouveaux,4,0,,core,inherited,
frwiki,64708,2016,Sondage,4,0,,core,inherited,
frwiki,68219,2016,Principes_fondateurs,4,0,,core,inherited,
frwiki,80473,2016,Liste_des_portails,4,0,,core,inherited,
frwiki,94174,2016,Avertissements_généraux,4,0,,core,inherited,
frwiki,97183,2016,Faux-nez,4,0,,core,inherited,
frwiki,112392,2016,Nom_d'utilisateur,4,0,,core,inherited,
frwiki,150164,2016,Mise_en_garde_médicale,4,0,,core,inherited,
frwiki,190286,2016,Bureaucrate,4,0,,core,inherited,
frwiki,190456,2016,Comité_d'arbitrage/Règlement,4,0,,core,inherited,
frwiki,193235,2016,Débat_d'admissibilité/Aide,4,0,,core,inherited,
frwiki,210690,2016,Pas_d'attaque_personnelle,4,0,,core,inherited,
frwiki,219254,2016,Pas_de_menace_de_poursuites_judiciaires,4,0,,core,inherited,
frwiki,244969,2016,Ne_pas_désorganiser_Wikipédia_pour_une_argumentation_personnelle,4,0,,core,inherited,
frwiki,245421,2016,Accessibilité,4,0,,core,inherited,
frwiki,249358,2016,Travail_inédit,4,0,,core,inherited,
frwiki,295204,2016,Oracle,4,0,,core,inherited,
frwiki,299439,2016,Conventions_concernant_les_nombres,4,0,,core,inherited,
frwiki,328583,2016,Citation,4,0,,core,inherited,
frwiki,382409,2016,Candidature_au_statut_d'administrateur,4,0,,core,inherited,
frwiki,423144,2016,Transcription_du_japonais,4,0,,core,inherited,
frwiki,446946,2016,Vérificateur_d'utilisateurs,4,0,,core,inherited,
frwiki,449367,2016,L'article_parfait,4,0,,core,inherited,
frwiki,456669,2016,Boîte_utilisateur,4,0,,core,inherited,
frwiki,474373,2016,"Notoriété_des_entreprises,_sociétés_et_produits",4,0,,core,inherited,
frwiki,545530,2016,Termes_à_utiliser_avec_précaution,4,0,,core,inherited,
frwiki,563208,2016,Vérifiabilité,4,0,,core,inherited,
frwiki,576402,2016,Transcription_du_chinois,4,0,,core,inherited,
frwiki,582012,2016,Théorie_controversée,4,0,,core,inherited,
frwiki,599940,2016,Notoriété_de_la_musique,4,0,,core,inherited,
frwiki,633009,2016,Notoriété_des_nombres,4,0,,core,inherited,
frwiki,676865,2016,Signez_vos_messages,4,0,,core,inherited,
frwiki,744162,2016,Appel_à_commentaires,4,0,,core,inherited,
frwiki,772964,2016,Équipe_bénévole_de_réponse_aux_courriels,4,0,,core,inherited,
frwiki,817077,2016,Règle_des_trois_révocations,4,0,,core,inherited,
frwiki,843501,2016,Interprétation_créative_des_règles,4,0,,core,inherited,
frwiki,966961,2016,Notoriété_des_sites_web,4,0,,core,inherited,
frwiki,1076339,2016,Supposez_la_bonne_foi,4,0,,core,inherited,
frwiki,1127890,2016,Conventions_sur_les_catégories,4,0,,core,inherited,
frwiki,1208063,2016,Aucune_chance,4,0,,core,inherited,
frwiki,1212305,2016,Conventions_sur_les_œuvres_de_fiction,4,0,,core,inherited,
frwiki,1260467,2016,Autobiographie,4,0,,core,inherited,
frwiki,1281252,2016,Éviter_les_superlatifs,4,0,,core,inherited,
frwiki,1298993,2016,Résumé_introductif,4,0,,core,inherited,
frwiki,1380491,2016,Discussion,4,0,,core,inherited,
frwiki,1383130,2016,Dévoile_l'intrigue_du_récit,4,0,,core,inherited,
frwiki,1479580,2016,Contenus_de_qualité/Règles,4,0,,core,inherited,
frwiki,1535408,2016,Liste,4,0,,core,inherited,
frwiki,1563381,2016,Notoriété_des_sportifs,4,0,,core,inherited,
frwiki,1879317,2016,Modèles_à_haut_risque,4,0,,core,inherited,
frwiki,1971374,2016,Conventions_concernant_les_titres_d'entreprises,4,0,,core,inherited,
frwiki,2128668,2016,Consensus,4,0,,core,inherited,
frwiki,2463476,2016,Masqueur_de_modifications,4,0,,core,inherited,
frwiki,2497751,2016,Biographie_de_personne_vivante,4,0,,core,inherited,
frwiki,2754203,2016,Contenu_choquant,4,0,,core,inherited,
frwiki,3011312,2016,Projets_frères,4,0,,core,inherited,
frwiki,3110030,2016,Bannissement,4,0,,core,inherited,
frwiki,3470413,2016,Sections_anecdotiques,4,0,,core,inherited,
frwiki,3546272,2016,Administrateur/Problème,4,0,,core,inherited,
frwiki,3749305,2016,AbuseFilter,4,0,,core,inherited,
frwiki,3818226,2016,Exemption_de_blocage_d'IP,4,0,,core,inherited,
frwiki,4058357,2016,Appropriation_d'un_article,4,0,,core,inherited,
frwiki,4135792,2016,Créateur_de_comptes,4,0,,core,inherited,
frwiki,4225638,2016,Démarchage,4,0,,core,inherited,
frwiki,4573071,2016,Modificateur_de_filtre_anti-erreur,4,0,,core,inherited,
frwiki,4647635,2016,Ne_jouez_pas_avec_les_règles,4,0,,core,inherited,
frwiki,4683645,2016,Requête_aux_administrateurs,4,0,,core,inherited,
frwiki,4794682,2016,Convention_sur_les_glossaires,4,0,,core,inherited,
frwiki,4954983,2016,Scission_de_contenu,4,0,,core,inherited,
frwiki,5168054,2016,Variantes_régionales_du_français,4,0,,core,inherited,
frwiki,5743336,2016,Sources_fiables,4,0,,core,inherited,
frwiki,5876682,2016,Contestation_du_statut_d'administrateur,4,0,,core,inherited,
frwiki,6383381,2016,Parrainage,4,0,,core,inherited,
frwiki,6452080,2016,Critères_de_suppression_immédiate,4,0,,core,inherited,
frwiki,6484846,2016,Notoriété,4,0,,core,inherited,
frwiki,6523259,2016,Notoriété_des_personnes,4,0,,core,inherited,
frwiki,6583969,2016,Demande_de_purge_d'historique,4,0,,core,inherited,
frwiki,6627204,2016,Conventions_de_style_(articles_sur_des_sujets_médicaux),4,0,,core,inherited,
frwiki,6648542,2016,Nouveau_départ,4,0,,core,inherited,
frwiki,6835664,2016,Notoriété_des_événements,4,0,,core,inherited,
frwiki,6985763,2016,Harcèlement,4,0,,core,inherited,
frwiki,7030666,2016,Gardez_votre_calme,4,0,,core,inherited,
frwiki,7142284,2016,Diffamation,4,0,,core,inherited,
frwiki,7289658,2016,Débat_d'admissibilité,4,0,,core,inherited,
frwiki,7289693,2016,Demande_de_restauration_de_page,4,0,,core,inherited,
frwiki,7453733,2016,Semi-protection,4,0,,core,inherited,
frwiki,7739743,2016,Que_faire_en_cas_d'urgence_?,4,0,,core,inherited,
frwiki,8208406,2016,Le_salon_de_médiation,4,0,,core,inherited,
frwiki,8419303,2016,Contributions_rémunérées,4,0,,core,inherited,
frwiki,15788780,2016,Conflit_d'intérêts,4,0,,core,inherited,
frwiki,3209,2017,Règles_et_recommandations,4,0,,core,inherited,
frwiki,3210,2017,Conventions_sur_les_titres,4,0,,core,inherited,
frwiki,3216,2017,Prise_de_décision,4,0,,core,inherited,
frwiki,3231,2017,Conventions_typographiques,4,0,,core,inherited,
frwiki,3243,2017,Neutralité_de_point_de_vue,4,0,,core,inherited,
frwiki,3257,2017,Conventions_de_style,4,0,,core,inherited,
frwiki,3283,2017,Ce_que_Wikipédia_n'est_pas,4,0,,core,inherited,
frwiki,3305,2017,Wikipédia_n'est_pas_un_dictionnaire,4,0,,core,inherited,
frwiki,4521,2017,Administrateur,4,0,,core,inherited,
frwiki,4596,2017,Droit_d'auteur,4,0,,core,inherited,
frwiki,4847,2017,Bot,4,0,,core,inherited,
frwiki,6553,2017,Licence_de_documentation_libre_GNU,4,0,,core,inherited,
frwiki,6815,2017,Homonymie,4,0,,core,inherited,
frwiki,7513,2017,Vandalisme,4,0,,core,inherited,
frwiki,7681,2017,Esprit_de_non-violence,4,0,,core,inherited,
frwiki,16607,2017,Controverse_de_neutralité,4,0,,core,inherited,
frwiki,16730,2017,Liens_externes,4,0,,core,inherited,
frwiki,19431,2017,Règles_de_savoir-vivre,4,0,,core,inherited,
frwiki,19848,2017,Mention_de_Wikipédia_dans_les_articles,4,0,,core,inherited,
frwiki,30118,2017,Exceptions_au_droit_d'auteur,4,0,,core,inherited,
frwiki,30238,2017,N'hésitez_pas_!,4,0,,core,inherited,
frwiki,31603,2017,Guerre_d'édition,4,0,,core,inherited,
frwiki,31898,2017,Blocage_en_écriture,4,0,,core,inherited,
frwiki,33795,2017,Résolution_de_conflit,4,0,,core,inherited,
frwiki,40584,2017,Conventions_d'utilisation_des_images,4,0,,core,inherited,
frwiki,44705,2017,Conventions_filmographiques,4,0,,core,inherited,
frwiki,45576,2017,Citez_vos_sources,4,0,,core,inherited,
frwiki,52219,2017,Conventions_de_plan,4,0,,core,inherited,
frwiki,53284,2017,Ne_mordez_pas_les_nouveaux,4,0,,core,inherited,
frwiki,64708,2017,Sondage,4,0,,core,inherited,
frwiki,68219,2017,Principes_fondateurs,4,0,,core,inherited,
frwiki,80473,2017,Liste_des_portails,4,0,,core,inherited,
frwiki,94174,2017,Avertissements_généraux,4,0,,core,inherited,
frwiki,97183,2017,Faux-nez,4,0,,core,inherited,
frwiki,112392,2017,Nom_d'utilisateur,4,0,,core,inherited,
frwiki,150164,2017,Mise_en_garde_médicale,4,0,,core,inherited,
frwiki,190286,2017,Bureaucrate,4,0,,core,inherited,
frwiki,190456,2017,Comité_d'arbitrage/Règlement,4,0,,core,inherited,
frwiki,193235,2017,Débat_d'admissibilité/Aide,4,0,,core,inherited,
frwiki,210690,2017,Pas_d'attaque_personnelle,4,0,,core,inherited,
frwiki,219254,2017,Pas_de_menace_de_poursuites_judiciaires,4,0,,core,inherited,
frwiki,244969,2017,Ne_pas_désorganiser_Wikipédia_pour_une_argumentation_personnelle,4,0,,core,inherited,
frwiki,245421,2017,Accessibilité,4,0,,core,inherited,
frwiki,249358,2017,Travail_inédit,4,0,,core,inherited,
frwiki,295204,2017,Oracle,4,0,,core,inherited,
frwiki,299439,2017,Conventions_concernant_les_nombres,4,0,,core,inherited,
frwiki,328583,2017,Citation,4,0,,core,inherited,
frwiki,382409,2017,Candidature_au_statut_d'administrateur,4,0,,core,inherited,
frwiki,423144,2017,Transcription_du_japonais,4,0,,core,inherited,
frwiki,446946,2017,Vérificateur_d'utilisateurs,4,0,,core,inherited,
frwiki,449367,2017,L'article_parfait,4,0,,core,inherited,
frwiki,456669,2017,Boîte_utilisateur,4,0,,core,inherited,
frwiki,474373,2017,"Notoriété_des_entreprises,_sociétés_et_produits",4,0,,core,inherited,
frwiki,545530,2017,Termes_à_utiliser_avec_précaution,4,0,,core,inherited,
frwiki,563208,2017,Vérifiabilité,4,0,,core,inherited,
frwiki,576402,2017,Transcription_du_chinois,4,0,,core,inherited,
frwiki,582012,2017,Théorie_controversée,4,0,,core,inherited,
frwiki,599940,2017,Notoriété_de_la_musique,4,0,,core,inherited,
frwiki,633009,2017,Notoriété_des_nombres,4,0,,core,inherited,
frwiki,676865,2017,Signez_vos_messages,4,0,,core,inherited,
frwiki,744162,2017,Appel_à_commentaires,4,0,,core,inherited,
frwiki,772964,2017,Équipe_bénévole_de_réponse_aux_courriels,4,0,,core,inherited,
frwiki,817077,2017,Règle_des_trois_révocations,4,0,,core,inherited,
frwiki,843501,2017,Interprétation_créative_des_règles,4,0,,core,inherited,
frwiki,966961,2017,Notoriété_des_sites_web,4,0,,core,inherited,
frwiki,1076339,2017,Supposez_la_bonne_foi,4,0,,core,inherited,
frwiki,1127890,2017,Conventions_sur_les_catégories,4,0,,core,inherited,
frwiki,1208063,2017,Aucune_chance,4,0,,core,inherited,
frwiki,1212305,2017,Conventions_sur_les_œuvres_de_fiction,4,0,,core,inherited,
frwiki,1260467,2017,Autobiographie,4,0,,core,inherited,
frwiki,1281252,2017,Éviter_les_superlatifs,4,0,,core,inherited,
frwiki,1298993,2017,Résumé_introductif,4,0,,core,inherited,
frwiki,1380491,2017,Discussion,4,0,,core,inherited,
frwiki,1383130,2017,Dévoile_l'intrigue_du_récit,4,0,,core,inherited,
frwiki,1479580,2017,Contenus_de_qualité/Règles,4,0,,core,inherited,
frwiki,1535408,2017,Liste,4,0,,core,inherited,
frwiki,1563381,2017,Notoriété_des_sportifs,4,0,,core,inherited,
frwiki,1879317,2017,Modèles_à_haut_risque,4,0,,core,inherited,
frwiki,1971374,2017,Conventions_concernant_les_titres_d'entreprises,4,0,,core,inherited,
frwiki,2128668,2017,Consensus,4,0,,core,inherited,
frwiki,2463476,2017,Masqueur_de_modifications,4,0,,core,inherited,
frwiki,2497751,2017,Biographie_de_personne_vivante,4,0,,core,inherited,
frwiki,2754203,2017,Contenu_choquant,4,0,,core,inherited,
frwiki,3011312,2017,Projets_frères,4,0,,core,inherited,
frwiki,3110030,2017,Bannissement,4,0,,core,inherited,
frwiki,3470413,2017,Sections_anecdotiques,4,0,,core,inherited,
frwiki,3546272,2017,Administrateur/Problème,4,0,,core,inherited,
frwiki,3749305,2017,AbuseFilter,4,0,,core,inherited,
frwiki,3818226,2017,Exemption_de_blocage_d'IP,4,0,,core,inherited,
frwiki,4058357,2017,Appropriation_d'un_article,4,0,,core,inherited,
frwiki,4135792,2017,Créateur_de_comptes,4,0,,core,inherited,
frwiki,4225638,2017,Démarchage,4,0,,core,inherited,
frwiki,4573071,2017,Modificateur_de_filtre_anti-erreur,4,0,,core,inherited,
frwiki,4647635,2017,Ne_jouez_pas_avec_les_règles,4,0,,core,inherited,
frwiki,4683645,2017,Requête_aux_administrateurs,4,0,,core,inherited,
frwiki,4794682,2017,Convention_sur_les_glossaires,4,0,,core,inherited,
frwiki,4954983,2017,Scission_de_contenu,4,0,,core,inherited,
frwiki,5168054,2017,Variantes_régionales_du_français,4,0,,core,inherited,
frwiki,5743336,2017,Sources_fiables,4,0,,core,inherited,
frwiki,5876682,2017,Contestation_du_statut_d'administrateur,4,0,,core,inherited,
frwiki,6383381,2017,Parrainage,4,0,,core,inherited,
frwiki,6452080,2017,Critères_de_suppression_immédiate,4,0,,core,inherited,
frwiki,6484846,2017,Notoriété,4,0,,core,inherited,
frwiki,6523259,2017,Notoriété_des_personnes,4,0,,core,inherited,
frwiki,6583969,2017,Demande_de_purge_d'historique,4,0,,core,inherited,
frwiki,6627204,2017,Conventions_de_style_(articles_sur_des_sujets_médicaux),4,0,,core,inherited,
frwiki,6648542,2017,Nouveau_départ,4,0,,core,inherited,
frwiki,6835664,2017,Notoriété_des_événements,4,0,,core,inherited,
frwiki,6985763,2017,Harcèlement,4,0,,core,inherited,
frwiki,7030666,2017,Gardez_votre_calme,4,0,,core,inherited,
frwiki,7142284,2017,Diffamation,4,0,,core,inherited,
frwiki,7289658,2017,Débat_d'admissibilité,4,0,,core,inherited,
frwiki,7289693,2017,Demande_de_restauration_de_page,4,0,,core,inherited,
frwiki,7453733,2017,Semi-protection,4,0,,core,inherited,
frwiki,7739743,2017,Que_faire_en_cas_d'urgence_?,4,0,,core,inherited,
frwiki,8208406,2017,Le_salon_de_médiation,4,0,,core,inherited,
frwiki,8419303,2017,Contributions_rémunérées,4,0,,core,inherited,
frwiki,9832508,2017,Révocateur,4,0,,core,inherited,
frwiki,9919824,2017,Semi-protection_étendue,4,0,,core,inherited,
frwiki,10012699,2017,Contributions_perturbatrices,4,0,,core,inherited,
frwiki,10490430,2017,Notoriété_des_lieux_géographiques,4,0,,core,inherited,
frwiki,15788780,2017,Conflit_d'intérêts,4,0,,core,inherited,
frwiki,3209,2018,Règles_et_recommandations,4,0,,core,inherited,
frwiki,3210,2018,Conventions_sur_les_titres,4,0,,core,inherited,
frwiki,3216,2018,Prise_de_décision,4,0,,core,inherited,
frwiki,3231,2018,Conventions_typographiques,4,0,,core,inherited,
frwiki,3243,2018,Neutralité_de_point_de_vue,4,0,,core,inherited,
